CodMunicipio;Municipi;CasosPCR+;IncidènciaacumuladaPCR+;CasosPCR+14dies;IncidènciaacumuladaPCR+14;Defuncions;Taxadedefunció
46231;SimatdelaValldigna;271;8219.59;58;1759.18;3;90.99
46232;Sinarcas;115;10407.24;43;3891.4;1;90.5
46233;Sollana;434;8891.62;130;2663.39;2;40.98
12106;Soneja;205;14079.67;26;1785.71;2;137.36
46234;SotdeChera;28;7734.81;1;276.24;0;0.0
12107;SotdeFerrer;42;10268.95;6;1466.99;2;489.0
46235;Sueca;4017;14572.3;836;3032.72;42;152.36
12108;Sueras/Suera;79;15076.34;13;2480.92;2;381.68
46236;Sumacàrcer;86;7839.56;19;1732.0;0;0.0
12109;Tales;77;9612.98;20;2496.88;0;0.0
46237;TavernesBlanques;1390;15069.38;288;3122.29;15;162.62
46238;TavernesdelaValldigna;3366;19508.52;790;4578.65;53;307.18
12110;Teresa;22;8906.88;3;1214.57;1;404.86
46239;TeresadeCofrentes;56;9046.85;3;484.65;4;646.2
46240;Terrateig;2;781.25;0;0.0;0;0.0
3128;Teulada;1709;15153.4;272;2411.78;20;177.34
3129;Tibi;140;8423.59;19;1143.2;2;120.34
46241;Titaguas;99;21806.17;11;2422.91;0;0.0
12112;Todolella;9;6382.98;1;709.22;0;0.0
12113;Toga;11;11458.33;0;0.0;0;0.0
3130;Tollos;2;5714.29;1;2857.14;0;0.0
3131;Tormos;10;3144.65;3;943.4;0;0.0
12115;Toro(El);16;6639.0;4;1659.75;0;0.0
12116;TorralbadelPinar;0;0.0;0;0.0;0;0.0
12119;Torred'EnBesora(la);17;10179.64;1;598.8;1;598.8
12120;Torred'enDoménec(la);2;1234.57;0;0.0;0;0.0
46242;Torrebaja;25;6218.91;2;497.51;0;0.0
12117;Torreblanca;792;14208.83;117;2099.03;6;107.64
12118;Torrechiva;6;6741.57;0;0.0;0;0.0
46243;Torrella;3;2068.97;0;0.0;0;0.0
3132;Torremanzanas/TorredelesMaçanes(la);32;5031.45;9;1415.09;0;0.0
46244;Torrent;11883;14152.83;2063;2457.06;165;196.52
46245;TorresTorres;67;10014.95;12;1793.72;1;149.48
3133;Torrevieja;8861;10465.71;1056;1247.24;136;160.63
12114;Torás;6;2586.21;1;431.03;0;0.0
46246;Tous;136;10567.21;17;1320.9;1;77.7
12121;Traiguera;383;28017.56;69;5047.55;9;658.38
46248;Turís;1020;15174.06;201;2990.18;4;59.51
46247;Tuéjar;132;11609.5;18;1583.11;2;175.9
3127;Tàrbena;32;5136.44;7;1123.6;3;481.54
12111;Tírig;25;5952.38;2;476.19;0;0.0
12122;Useras/Useres(les);33;3441.08;5;521.38;1;104.28
46249;Utiel;2258;19706.76;520;4538.31;45;392.74
46250;Valencia;129028;16124.17;17876;2233.9;1241;155.08
12124;Valld'Alba;695;24334.73;117;4096.64;6;210.08
3134;Valld'Alcalà(la);6;3750.0;1;625.0;0;0.0
3135;Valld'Ebo(la);7;3211.01;0;0.0;1;458.72
12126;Valld'Uixó(la);4888;15428.81;1117;3525.77;40;126.26
12125;ValldeAlmonacid;15;5703.42;5;1901.14;0;0.0
3136;ValldeGallinera;13;2466.79;2;379.51;0;0.0
3137;ValldeLaguar(la);60;7255.14;22;2660.22;0;0.0
46251;Vallada;591;19089.15;57;1841.09;9;290.7
46252;Vallanca;16;12030.08;1;751.88;1;751.88
12123;Vallat;1;1960.78;0;0.0;0;0.0
12127;Vallibona;3;4545.45;0;0.0;0;0.0
46253;Vallés;2;1298.7;2;1298.7;0;0.0
46254;VentadelMoro;154;12854.76;6;500.83;1;83.47
3138;Verger(el);953;20237.84;205;4353.37;23;488.43
12135;Vila-real;7838;15280.84;1455;2836.64;94;183.26
12128;Vilafamés;97;5303.44;16;874.79;0;0.0
46256;Vilamarxant;1103;11151.55;194;1961.38;7;70.77
12132;Vilanovad'Alcolea;32;5623.9;6;1054.48;1;175.75
12134;VilardeCanes;9;5325.44;1;591.72;0;0.0
12136;Vilavella(la);350;11200.0;73;2336.0;5;160.0
12129;VillafrancadelCid/Vilafranca;254;11561.22;51;2321.35;1;45.52
12130;VillahermosadelRío;84;17355.37;3;619.83;15;3099.17
3139;Villajoyosa/VilaJoiosa(la);5058;14369.73;760;2159.15;79;224.44
46255;Villalonga;614;14050.34;97;2219.68;4;91.53
12131;Villamalur;2;1960.78;0;0.0;0;0.0
46257;VillanuevadeCastellón;1235;17507.8;161;2282.39;7;99.23
12133;VillanuevadeViver;6;10000.0;0;0.0;0;0.0
46258;VillardelArzobispo;490;13857.47;144;4072.4;3;84.84
46259;VillargordodelCabriel;85;14604.81;6;1030.93;2;343.64
3140;Villena;6069;17768.99;902;2640.9;67;196.16
12137;Villores;1;2380.95;0;0.0;0;0.0
46260;Vinalesa;370;10844.08;79;2315.36;3;87.92
12138;Vinaròs;4462;15475.32;626;2171.12;42;145.67
12139;VistabelladelMaestrazgo;50;15015.02;16;4804.8;1;300.3
12140;Viver;341;21692.11;46;2926.21;13;826.97
3081;Xaló;137;4776.85;23;801.95;2;69.74
46143;Xeraco;621;10856.64;124;2167.83;8;139.86
46146;Xeresa;231;10514.34;49;2230.31;0;0.0
46110;Xirivella;4935;16342.68;1042;3450.67;48;158.96
46145;Xàtiva;4435;14971.47;891;3007.8;40;135.03
46262;Yesa(La);10;4524.89;2;904.98;0;0.0
46261;Yátova;91;4377.1;17;817.7;0;0.0
46263;Zarra;24;6936.42;3;867.05;0;0.0
12141;ZoritadelMaestrazgo;1;900.9;1;900.9;0;0.0
12142;Zucaina;14;8641.98;3;1851.85;0;0.0
46119;Ènova(l');115;12749.45;11;1219.51;6;665.19
